   ,STATENM,STATECD,COUNTYNM,COUNTYCD,SPCD,SCIENTIFIC_NAME,SPGRPCD,SPGRPNM,SPCLASS,UNITCD,RESERVCD,EVALID,'`0001 1.0-1.9','`0002 2.0-2.9','`0003 3.0-3.9','`0004 4.0-4.9'
25115,Tennessee,47,Monroe,123,315,Acer pensylvanicum,43,Eastern noncommercial hardwoods,Hardwood,5,0,472001,674483.0369,1653571.968,2131144.046,
25116,Tennessee,47,Monroe,123,316,Acer rubrum,32,Soft maple,Hardwood,5,0,472001,43725210.36,46150805.41,68889418.31,94899970.23
25117,Tennessee,47,Monroe,123,318,Acer saccharum,31,Hard maple,Hardwood,5,0,472001,2818988.201,1916197.423,1574442.805,
25118,Tennessee,47,Monroe,123,332,Aesculus flava,43,Eastern noncommercial hardwoods,Hardwood,5,0,472001,,787281.6105,,
25119,Tennessee,47,Monroe,123,356,Amelanchier spp.,43,Eastern noncommercial hardwoods,Hardwood,5,0,472001,442675.155,,,
25120,Tennessee,47,Monroe,123,371,Betula alleghaniensis,30,Yellow birch,Hardwood,5,0,472001,1192619.406,10300503.1,3456616.593,
25121,Tennessee,47,Monroe,123,372,Betula lenta,42,Other eastern hard hardwoods,Hardwood,5,0,472001,1032766.197,7244945.43,18913493.74,5669381.313
25122,Tennessee,47,Monroe,123,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,5,0,472001,1684376.122,,,
25123,Tennessee,47,Monroe,123,403,Carya glabra,29,Hickory,Hardwood,5,0,472001,765514.5676,937891.8362,7775890.92,26846501.29
25124,Tennessee,47,Monroe,123,409,Carya alba,29,Hickory,Hardwood,5,0,472001,367754.8122,4610297.739,,
25125,Tennessee,47,Monroe,123,421,Castanea dentata,43,Eastern noncommercial hardwoods,Hardwood,5,0,472001,700843.6895,,,
25126,Tennessee,47,Monroe,123,462,Celtis occidentalis,41,Other eastern soft hardwoods,Hardwood,5,0,472001,,7604444.593,23991513.89,
25127,Tennessee,47,Monroe,123,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,5,0,472001,447851.1072,,,
25128,Tennessee,47,Monroe,123,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,5,0,472001,5827928.518,12043878.79,15717235.49,
25129,Tennessee,47,Monroe,123,531,Fagus grandifolia,33,Beech,Hardwood,5,0,472001,469130.8323,3716443.198,8246787.544,11957746.22
25130,Tennessee,47,Monroe,123,544,Fraxinus pennsylvanica,36,Ash,Hardwood,5,0,472001,,1791966.591,,
25131,Tennessee,47,Monroe,123,581,Halesia carolina,41,Other eastern soft hardwoods,Hardwood,5,0,472001,736048.9358,1363865.324,,3957472.717
25132,Tennessee,47,Monroe,123,591,Ilex opaca,42,Other eastern hard hardwoods,Hardwood,5,0,472001,245371.4188,1258758.523,7278436.192,
25133,Tennessee,47,Monroe,123,602,Juglans nigra,40,Black walnut,Hardwood,5,0,472001,,,,24942985.89
25134,Tennessee,47,Monroe,123,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,5,0,472001,,,9163900.097,
25135,Tennessee,47,Monroe,123,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,5,0,472001,9576258.494,11800638.51,3587758.475,38660778.17
25136,Tennessee,47,Monroe,123,651,Magnolia acuminata,41,Other eastern soft hardwoods,Hardwood,5,0,472001,,958386.682,,
25137,Tennessee,47,Monroe,123,654,Magnolia macrophylla,43,Eastern noncommercial hardwoods,Hardwood,5,0,472001,,,2424376.532,
25138,Tennessee,47,Monroe,123,655,Magnolia fraseri,41,Other eastern soft hardwoods,Hardwood,5,0,472001,1189509.079,6650738.491,1872810.807,19306430.65
25139,Tennessee,47,Monroe,123,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,5,0,472001,20383137.14,26626304.88,28430851.16,23939796.83
25140,Tennessee,47,Monroe,123,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,5,0,472001,1785911.427,8880914.057,,
25141,Tennessee,47,Monroe,123,711,Oxydendrum arboreum,43,Eastern noncommercial hardwoods,Hardwood,5,0,472001,5458329.873,17742442.77,13953813.97,24786165.18
25142,Tennessee,47,Monroe,123,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,5,0,472001,1176999.231,,,
25143,Tennessee,47,Monroe,123,802,Quercus alba,25,Select white oaks,Hardwood,5,0,472001,3760736.298,17221962.16,,
25144,Tennessee,47,Monroe,123,806,Quercus coccinea,28,Other red oaks,Hardwood,5,0,472001,1800145.918,,4021644.687,
25145,Tennessee,47,Monroe,123,832,Quercus prinus,27,Other white oaks,Hardwood,5,0,472001,2203512.691,13629359.5,4752376.784,12965891.86
25146,Tennessee,47,Monroe,123,833,Quercus rubra,26,Select red oaks,Hardwood,5,0,472001,1251416.334,4873037.358,8844354.182,6612699.16
25147,Tennessee,47,Monroe,123,834,Quercus shumardii,26,Select red oaks,Hardwood,5,0,472001,,,4676562.875,
25148,Tennessee,47,Monroe,123,835,Quercus stellata,27,Other white oaks,Hardwood,5,0,472001,348288.9629,,,
25149,Tennessee,47,Monroe,123,837,Quercus velutina,28,Other red oaks,Hardwood,5,0,472001,2950439.711,,,
25150,Tennessee,47,Monroe,123,931,Sassafras albidum,41,Other eastern soft hardwoods,Hardwood,5,0,472001,2751218.128,,,
25151,Tennessee,47,Monroe,123,951,Tilia americana,38,Basswood,Hardwood,5,0,472001,589866.4526,,,
25152,Tennessee,47,Monroe,123,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,5,0,472001,1715248.161,,,
25153,Tennessee,47,Monroe,123,8421,Pyrus calleryana,55,Urban-specific hardwoods,Hardwood,5,0,472001,4246505.136,3838997.242,,13108541.07
25154,Tennessee,47,Montgomery,125,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,3,0,472001,,4286702.689,10550909.04,12557921.51
25155,Tennessee,47,Montgomery,125,313,Acer negundo,41,Other eastern soft hardwoods,Hardwood,3,0,472001,2912536.776,,3489902.809,
25156,Tennessee,47,Montgomery,125,316,Acer rubrum,32,Soft maple,Hardwood,3,0,472001,3584905.232,,,
25157,Tennessee,47,Montgomery,125,317,Acer saccharinum,32,Soft maple,Hardwood,3,0,472001,,,16241285.06,
25158,Tennessee,47,Montgomery,125,318,Acer saccharum,31,Hard maple,Hardwood,3,0,472001,3368163.417,7851566.77,,64886789.82
25159,Tennessee,47,Montgomery,125,367,Asimina triloba,43,Eastern noncommercial hardwoods,Hardwood,3,0,472001,1477507.447,3962301.549,,
25160,Tennessee,47,Montgomery,125,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,3,0,472001,,11323119.5,,
25161,Tennessee,47,Montgomery,125,403,Carya glabra,29,Hickory,Hardwood,3,0,472001,,,,25328947.68
25162,Tennessee,47,Montgomery,125,409,Carya alba,29,Hickory,Hardwood,3,0,472001,1635477.976,,,
25163,Tennessee,47,Montgomery,125,462,Celtis occidentalis,41,Other eastern soft hardwoods,Hardwood,3,0,472001,1073420.904,3311894.783,8423043.766,
25164,Tennessee,47,Montgomery,125,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,3,0,472001,830930.4698,2481057.027,,
25165,Tennessee,47,Montgomery,125,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,3,0,472001,,5372282.66,,
25166,Tennessee,47,Montgomery,125,531,Fagus grandifolia,33,Beech,Hardwood,3,0,472001,3342492.289,1753681.336,21119334.66,12978520.05
25167,Tennessee,47,Montgomery,125,541,Fraxinus americana,36,Ash,Hardwood,3,0,472001,1744965.75,4209330.205,,
25168,Tennessee,47,Montgomery,125,544,Fraxinus pennsylvanica,36,Ash,Hardwood,3,0,472001,3911382.922,2249895.234,,
25169,Tennessee,47,Montgomery,125,552,Gleditsia triacanthos,42,Other eastern hard hardwoods,Hardwood,3,0,472001,,,10929499.5,
25170,Tennessee,47,Montgomery,125,602,Juglans nigra,40,Black walnut,Hardwood,3,0,472001,964778.8461,,,
25171,Tennessee,47,Montgomery,125,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,3,0,472001,2441778.221,13853388.06,31373550.22,
25172,Tennessee,47,Montgomery,125,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,3,0,472001,3888166.754,8126684.163,8362045.748,60227756.13
25173,Tennessee,47,Montgomery,125,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,3,0,472001,6135233.889,4609693.827,22500235.64,
25174,Tennessee,47,Montgomery,125,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,3,0,472001,1795930.472,15032083.85,,
25175,Tennessee,47,Montgomery,125,731,Platanus occidentalis,41,Other eastern soft hardwoods,Hardwood,3,0,472001,776808.7439,,,
25176,Tennessee,47,Montgomery,125,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,3,0,472001,781470.6392,,,
25177,Tennessee,47,Montgomery,125,812,Quercus falcata,28,Other red oaks,Hardwood,3,0,472001,,,8474918.747,37696975.61
25178,Tennessee,47,Montgomery,125,817,Quercus imbricaria,28,Other red oaks,Hardwood,3,0,472001,,,8343605.244,
25179,Tennessee,47,Montgomery,125,824,Quercus marilandica,28,Other red oaks,Hardwood,3,0,472001,,,,31404915.23
25180,Tennessee,47,Montgomery,125,833,Quercus rubra,26,Select red oaks,Hardwood,3,0,472001,,3042219.054,,
25181,Tennessee,47,Montgomery,125,835,Quercus stellata,27,Other white oaks,Hardwood,3,0,472001,2525497.723,,,
25182,Tennessee,47,Montgomery,125,837,Quercus velutina,28,Other red oaks,Hardwood,3,0,472001,,4236409.291,,16714457.06
25183,Tennessee,47,Montgomery,125,931,Sassafras albidum,41,Other eastern soft hardwoods,Hardwood,3,0,472001,1699498.444,,,
25184,Tennessee,47,Montgomery,125,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,3,0,472001,8775943.332,,6304889.155,7057099.117
25185,Tennessee,47,Montgomery,125,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,3,0,472001,1190410.925,2634376.027,,
25186,Tennessee,47,Montgomery,125,975,Ulmus rubra,41,Other eastern soft hardwoods,Hardwood,3,0,472001,,3615809.845,10693696.43,
25187,Tennessee,47,Moore,127,316,Acer rubrum,32,Soft maple,Hardwood,3,0,472001,10980377.98,25852935.55,9711483.484,13363190.06
25188,Tennessee,47,Moore,127,318,Acer saccharum,31,Hard maple,Hardwood,3,0,472001,772061.5416,1639787.231,,
25189,Tennessee,47,Moore,127,409,Carya alba,29,Hickory,Hardwood,3,0,472001,,,18608621.85,
25190,Tennessee,47,Moore,127,462,Celtis occidentalis,41,Other eastern soft hardwoods,Hardwood,3,0,472001,736032.6912,3631772.994,,
25191,Tennessee,47,Moore,127,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,3,0,472001,,3283554.497,5335657.877,
25192,Tennessee,47,Moore,127,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,3,0,472001,1061137.953,,12705189.95,
25193,Tennessee,47,Moore,127,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,3,0,472001,,,6364232.819,
25194,Tennessee,47,Moore,127,531,Fagus grandifolia,33,Beech,Hardwood,3,0,472001,,3269707.956,,
25195,Tennessee,47,Moore,127,541,Fraxinus americana,36,Ash,Hardwood,3,0,472001,3150149.762,,,
25196,Tennessee,47,Moore,127,544,Fraxinus pennsylvanica,36,Ash,Hardwood,3,0,472001,,,5299735.043,
25197,Tennessee,47,Moore,127,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,3,0,472001,2589446.415,2758056.912,16503239.37,38439059
25198,Tennessee,47,Moore,127,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,3,0,472001,1200954.829,3091113.212,,17836931.24
25199,Tennessee,47,Moore,127,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,3,0,472001,428604.3941,,,13859863.91
25200,Tennessee,47,Moore,127,711,Oxydendrum arboreum,43,Eastern noncommercial hardwoods,Hardwood,3,0,472001,1830467.213,5641037.402,,
25201,Tennessee,47,Moore,127,802,Quercus alba,25,Select white oaks,Hardwood,3,0,472001,1704890.374,,,
25202,Tennessee,47,Moore,127,831,Quercus phellos,28,Other red oaks,Hardwood,3,0,472001,796866.1533,,,
25203,Tennessee,47,Moore,127,832,Quercus prinus,27,Other white oaks,Hardwood,3,0,472001,,3997088.842,,
25204,Tennessee,47,Moore,127,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,3,0,472001,4330272.632,2285346.747,6672717.533,
25205,Tennessee,47,Moore,127,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,3,0,472001,,8038053.805,10935227.15,
25206,Tennessee,47,Morgan,129,129,Pinus strobus,4,Eastern white and red pines,Softwood,4,0,472001,6321185.968,4851499.226,8270731.871,
25207,Tennessee,47,Morgan,129,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,4,0,472001,,,,13904385.55
25208,Tennessee,47,Morgan,129,261,Tsuga canadensis,7,Eastern hemlock,Softwood,4,0,472001,3997839.749,18273004.65,,
25209,Tennessee,47,Morgan,129,316,Acer rubrum,32,Soft maple,Hardwood,4,0,472001,29779195.16,41093475.6,111409944.3,148230572.3
25210,Tennessee,47,Morgan,129,318,Acer saccharum,31,Hard maple,Hardwood,4,0,472001,,12948922.27,17174625.77,60284433.44
25211,Tennessee,47,Morgan,129,356,Amelanchier spp.,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,1600439.079,2605868.403,7829076.253,
25212,Tennessee,47,Morgan,129,372,Betula lenta,42,Other eastern hard hardwoods,Hardwood,4,0,472001,,5328910.999,,19333485.15
25213,Tennessee,47,Morgan,129,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,4190093.868,,,18584658.05
25214,Tennessee,47,Morgan,129,403,Carya glabra,29,Hickory,Hardwood,4,0,472001,2846205.049,,,
25215,Tennessee,47,Morgan,129,407,Carya ovata,29,Hickory,Hardwood,4,0,472001,,7283974.177,,
25216,Tennessee,47,Morgan,129,409,Carya alba,29,Hickory,Hardwood,4,0,472001,513538.4792,1824048.881,,
25217,Tennessee,47,Morgan,129,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,4,0,472001,1459836.978,10360495.53,,
25218,Tennessee,47,Morgan,129,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,4,0,472001,,3637382.811,,
25219,Tennessee,47,Morgan,129,531,Fagus grandifolia,33,Beech,Hardwood,4,0,472001,692077.174,,,25709320.64
25220,Tennessee,47,Morgan,129,591,Ilex opaca,42,Other eastern hard hardwoods,Hardwood,4,0,472001,4996755.186,4974644.871,,
25221,Tennessee,47,Morgan,129,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,4,0,472001,2102332.417,8498773.872,,
25222,Tennessee,47,Morgan,129,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,4,0,472001,3547586.413,18540844.43,9950404.254,17210281.01
25223,Tennessee,47,Morgan,129,654,Magnolia macrophylla,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,7412870.949,4332021.21,21875901.22,
25224,Tennessee,47,Morgan,129,655,Magnolia fraseri,41,Other eastern soft hardwoods,Hardwood,4,0,472001,756096.1396,,,
25225,Tennessee,47,Morgan,129,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,4,0,472001,5781843.913,14212013.43,,16205458.84
25226,Tennessee,47,Morgan,129,711,Oxydendrum arboreum,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,9246372.663,10206344.99,15956242.56,
25227,Tennessee,47,Morgan,129,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,4,0,472001,12677519.15,34977850.17,11506280.17,
25228,Tennessee,47,Morgan,129,802,Quercus alba,25,Select white oaks,Hardwood,4,0,472001,7383463.966,11838076.18,45013767.4,
25229,Tennessee,47,Morgan,129,812,Quercus falcata,28,Other red oaks,Hardwood,4,0,472001,,,7110336.89,
25230,Tennessee,47,Morgan,129,832,Quercus prinus,27,Other white oaks,Hardwood,4,0,472001,4532334.985,8105457.702,,
25231,Tennessee,47,Morgan,129,833,Quercus rubra,26,Select red oaks,Hardwood,4,0,472001,4470231.362,,,
25232,Tennessee,47,Morgan,129,835,Quercus stellata,27,Other white oaks,Hardwood,4,0,472001,3213849.873,3622209.536,17807088.48,
25233,Tennessee,47,Morgan,129,837,Quercus velutina,28,Other red oaks,Hardwood,4,0,472001,7763910.815,,,
25234,Tennessee,47,Morgan,129,931,Sassafras albidum,41,Other eastern soft hardwoods,Hardwood,4,0,472001,2024875.422,3281534.504,,
25235,Tennessee,47,Obion,131,313,Acer negundo,41,Other eastern soft hardwoods,Hardwood,1,0,472001,1839868.903,,,
25236,Tennessee,47,Obion,131,316,Acer rubrum,32,Soft maple,Hardwood,1,0,472001,,7369386.669,9289910.107,
25237,Tennessee,47,Obion,131,318,Acer saccharum,31,Hard maple,Hardwood,1,0,472001,1749770.032,4825301.477,,10017503.38
25238,Tennessee,47,Obion,131,461,Celtis laevigata,41,Other eastern soft hardwoods,Hardwood,1,0,472001,,,5810754.481,12463170.45
25239,Tennessee,47,Obion,131,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,1,0,472001,1638248.182,,,
25240,Tennessee,47,Obion,131,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,1,0,472001,339373.9061,,,
25241,Tennessee,47,Obion,131,531,Fagus grandifolia,33,Beech,Hardwood,1,0,472001,1398011.886,,,
25242,Tennessee,47,Obion,131,544,Fraxinus pennsylvanica,36,Ash,Hardwood,1,0,472001,1212028.893,4039407.296,9976204.181,
25243,Tennessee,47,Obion,131,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,1,0,472001,666986.2052,6416328.211,,
25244,Tennessee,47,Obion,131,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,1,0,472001,539383.9522,,,
25245,Tennessee,47,Obion,131,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,1,0,472001,4183705.972,,9190194.971,
25246,Tennessee,47,Obion,131,731,Platanus occidentalis,41,Other eastern soft hardwoods,Hardwood,1,0,472001,501672.6327,,,
25247,Tennessee,47,Obion,131,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,1,0,472001,854845.9589,,,
25248,Tennessee,47,Obion,131,901,Robinia pseudoacacia,42,Other eastern hard hardwoods,Hardwood,1,0,472001,942519.0065,2873392.722,10588677.13,
25249,Tennessee,47,Obion,131,931,Sassafras albidum,41,Other eastern soft hardwoods,Hardwood,1,0,472001,1758990.684,,,20963330.72
25250,Tennessee,47,Obion,131,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,1,0,472001,1282292.37,6319058.08,15595036.22,
25251,Tennessee,47,Obion,131,975,Ulmus rubra,41,Other eastern soft hardwoods,Hardwood,1,0,472001,1883230.577,2800528.672,7361553.601,16208084.93
25252,Tennessee,47,Overton,133,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,4,0,472001,1511601.514,4455885.266,,
25253,Tennessee,47,Overton,133,316,Acer rubrum,32,Soft maple,Hardwood,4,0,472001,10691318.74,2948082.909,42629551.92,46380822.21
25254,Tennessee,47,Overton,133,318,Acer saccharum,31,Hard maple,Hardwood,4,0,472001,8047811.693,8113768.292,7300472.868,
25255,Tennessee,47,Overton,133,332,Aesculus flava,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,247309.4387,,,12838298.3
25256,Tennessee,47,Overton,133,341,Ailanthus altissima,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,1627011.258,4546927.721,6285266.717,
25257,Tennessee,47,Overton,133,367,Asimina triloba,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,1871302.845,28225072.45,33333226.96,
25258,Tennessee,47,Overton,133,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,701760.6795,,,
25259,Tennessee,47,Overton,133,403,Carya glabra,29,Hickory,Hardwood,4,0,472001,490343.7287,,,
25260,Tennessee,47,Overton,133,407,Carya ovata,29,Hickory,Hardwood,4,0,472001,1793850.326,,,
25261,Tennessee,47,Overton,133,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,3433240.898,6343332.577,28531735.44,30775363.09
25262,Tennessee,47,Overton,133,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,4,0,472001,1595822.384,4206074.048,,
25263,Tennessee,47,Overton,133,531,Fagus grandifolia,33,Beech,Hardwood,4,0,472001,775214.0031,1656189.374,11632057.82,
25264,Tennessee,47,Overton,133,544,Fraxinus pennsylvanica,36,Ash,Hardwood,4,0,472001,4225824.612,,,
25265,Tennessee,47,Overton,133,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,4,0,472001,10700825.63,11977986.22,25025348.49,45331509.47
25266,Tennessee,47,Overton,133,651,Magnolia acuminata,41,Other eastern soft hardwoods,Hardwood,4,0,472001,,4411962.794,,
25267,Tennessee,47,Overton,133,654,Magnolia macrophylla,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,1722546.362,,,
25268,Tennessee,47,Overton,133,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,4,0,472001,3029958.973,6362510.599,,
25269,Tennessee,47,Overton,133,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,3943222.982,,,
25270,Tennessee,47,Overton,133,711,Oxydendrum arboreum,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,2945575.357,2170543.383,6249019.966,
25271,Tennessee,47,Overton,133,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,4,0,472001,1259888.385,,7003737.837,
25272,Tennessee,47,Overton,133,802,Quercus alba,25,Select white oaks,Hardwood,4,0,472001,,,,25303526.3
25273,Tennessee,47,Overton,133,826,Quercus muehlenbergii,25,Select white oaks,Hardwood,4,0,472001,2154029.216,,,
25274,Tennessee,47,Overton,133,832,Quercus prinus,27,Other white oaks,Hardwood,4,0,472001,735906.8154,9782248.11,,
25275,Tennessee,47,Overton,133,833,Quercus rubra,26,Select red oaks,Hardwood,4,0,472001,2816553.272,8083150.372,,
25276,Tennessee,47,Overton,133,835,Quercus stellata,27,Other white oaks,Hardwood,4,0,472001,607116.3152,,,18283746.06
25277,Tennessee,47,Overton,133,901,Robinia pseudoacacia,42,Other eastern hard hardwoods,Hardwood,4,0,472001,,,,13630697.27
25278,Tennessee,47,Overton,133,931,Sassafras albidum,41,Other eastern soft hardwoods,Hardwood,4,0,472001,2924815.923,11105146.14,,
25279,Tennessee,47,Overton,133,975,Ulmus rubra,41,Other eastern soft hardwoods,Hardwood,4,0,472001,1117238.842,2759838.241,,
25280,Tennessee,47,Perry,135,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,2,0,472001,1507263.376,5446692.35,,25688238.09
25281,Tennessee,47,Perry,135,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,2,0,472001,1817620.095,2917528.081,4751316.461,20173216.03
25282,Tennessee,47,Perry,135,313,Acer negundo,41,Other eastern soft hardwoods,Hardwood,2,0,472001,279168.6741,,,
25283,Tennessee,47,Perry,135,316,Acer rubrum,32,Soft maple,Hardwood,2,0,472001,8651902.028,11023510.91,11646165.42,41376168.01
25284,Tennessee,47,Perry,135,318,Acer saccharum,31,Hard maple,Hardwood,2,0,472001,388201.6158,10179048.13,11823301.13,
25285,Tennessee,47,Perry,135,356,Amelanchier spp.,43,Eastern noncommercial hardwoods,Hardwood,2,0,472001,712908.0501,,,
25286,Tennessee,47,Perry,135,403,Carya glabra,29,Hickory,Hardwood,2,0,472001,14615309.73,13625884.04,,58638666.87
25287,Tennessee,47,Perry,135,409,Carya alba,29,Hickory,Hardwood,2,0,472001,401337.0331,,,
25288,Tennessee,47,Perry,135,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,2,0,472001,18959695.88,23831991.43,,
25289,Tennessee,47,Perry,135,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,2,0,472001,5003257.384,4954695.405,22903437.17,
25290,Tennessee,47,Perry,135,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,2,0,472001,1079026.988,,,
25291,Tennessee,47,Perry,135,531,Fagus grandifolia,33,Beech,Hardwood,2,0,472001,1754880.118,,4210542.439,20313659.22
25292,Tennessee,47,Perry,135,541,Fraxinus americana,36,Ash,Hardwood,2,0,472001,,5945256.809,11550193.62,27372959.03
25293,Tennessee,47,Perry,135,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,2,0,472001,4420682.977,8670927.71,19779677.24,
25294,Tennessee,47,Perry,135,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,2,0,472001,24120540.82,12329060.6,48321557.85,18289363.98
25295,Tennessee,47,Perry,135,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,2,0,472001,20539506.75,8503264.503,7966108.679,12620864.05
25296,Tennessee,47,Perry,135,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,2,0,472001,8410147.828,33206172.36,20274447.13,16522393.73
25297,Tennessee,47,Perry,135,711,Oxydendrum arboreum,43,Eastern noncommercial hardwoods,Hardwood,2,0,472001,13381620.57,23435947.39,9023717.281,134579729.9
25298,Tennessee,47,Perry,135,760,Prunus spp.,43,Eastern noncommercial hardwoods,Hardwood,2,0,472001,622885.9382,,,
25299,Tennessee,47,Perry,135,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,2,0,472001,1730231.036,5053676.531,36361701.28,
25300,Tennessee,47,Perry,135,802,Quercus alba,25,Select white oaks,Hardwood,2,0,472001,4920674.272,7140206.091,11061504.56,
25301,Tennessee,47,Perry,135,806,Quercus coccinea,28,Other red oaks,Hardwood,2,0,472001,,1907344.756,,
25302,Tennessee,47,Perry,135,832,Quercus prinus,27,Other white oaks,Hardwood,2,0,472001,1446345.642,5931646.512,30891936.29,
25303,Tennessee,47,Perry,135,833,Quercus rubra,26,Select red oaks,Hardwood,2,0,472001,2866592.867,8147313.626,,44801743.2
25304,Tennessee,47,Perry,135,837,Quercus velutina,28,Other red oaks,Hardwood,2,0,472001,2650107.511,,,
25305,Tennessee,47,Perry,135,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,2,0,472001,1874230.787,3880343.487,,
25306,Tennessee,47,Perry,135,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,2,0,472001,698440.9776,,,
25307,Tennessee,47,Perry,135,975,Ulmus rubra,41,Other eastern soft hardwoods,Hardwood,2,0,472001,1204025.393,,,
25308,Tennessee,47,Perry,135,977,Ulmus thomasii,42,Other eastern hard hardwoods,Hardwood,2,0,472001,,3134691.479,,
25309,Tennessee,47,Pickett,137,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,4,0,472001,439289.072,,3958704.913,11081294.07
25310,Tennessee,47,Pickett,137,132,Pinus virginiana,3,Other yellow pines,Softwood,4,0,472001,,,,20796346.05
25311,Tennessee,47,Pickett,137,316,Acer rubrum,32,Soft maple,Hardwood,4,0,472001,6476141.906,6273180.108,11631195.09,
25312,Tennessee,47,Pickett,137,318,Acer saccharum,31,Hard maple,Hardwood,4,0,472001,16271068.2,,41315787.32,95406943.49
25313,Tennessee,47,Pickett,137,341,Ailanthus altissima,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,982389.6131,,,
25314,Tennessee,47,Pickett,137,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,4,0,472001,3499784.834,5208102.249,,
25315,Tennessee,47,Pickett,137,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,4,0,472001,,,8977765.912,18248872.62
25316,Tennessee,47,Pickett,137,531,Fagus grandifolia,33,Beech,Hardwood,4,0,472001,420208.6039,,,
